,Year,Industry,GO_nom,CAP_nom,LAB_nom,INT_nom,GO_const,CAP_const,LAB_const,INT_const
298,1973,5,3775.01,760.084,1176.927,1838.0,22126.578,5039.591,9340.618,8600.842
299,1974,5,5861.618,1168.145,1908.474,2785.0,26091.648,5217.801,10689.733,10869.989
300,1975,5,8008.095,764.196,2844.899,4399.0,28948.293,5382.656,11529.888,15423.183
301,1976,5,9386.882,935.734,3187.148,5264.0,31333.471,5581.874,12218.021,17594.17
302,1977,5,12510.41,1376.716,3420.695,7713.0,35797.359,5712.518,13951.151,24036.273
303,1978,5,16832.758,1964.772,4042.986,10825.0,40525.93,6255.354,16270.29,31253.607
304,1979,5,20782.576,1824.574,4550.002,14408.0,41832.379,7069.846,17681.281,37541.363
305,1980,5,29403.129,4597.944,5641.186,19164.0,56302.555,7219.075,22042.6,44295.488
306,1981,5,44608.043,10359.243,6420.8,27828.0,67619.953,8366.996,28366.504,58847.914
307,1982,5,47474.93,12900.822,6095.107,28479.0,62317.926,9531.039,27771.184,59352.266
308,1983,5,32306.268,7725.409,4581.859,19999.0,48980.66,10638.792,21479.99,40926.207
309,1984,5,33749.66,7424.365,5506.294,20819.0,54825.285,10938.021,22934.0,41914.637
310,1985,5,30278.928,7628.37,5197.559,17453.0,49057.031,11174.282,22317.693,35031.414
311,1986,5,17311.004,4162.882,3449.122,9699.0,30100.605,11058.527,14496.235,19876.629
312,1987,5,14520.156,4043.886,2770.27,7706.0,28263.896,10615.457,12797.51,15287.863
313,1988,5,17471.408,2949.262,5507.146,9015.0,31883.521,12437.589,13375.035,16988.918
314,1989,5,16509.17,3126.923,4738.247,8644.0,28736.195,11974.875,12628.446,15841.366
315,1990,5,19551.881,3474.581,5641.301,10436.0,32436.014,11633.997,14380.137,18526.539
316,1991,5,20131.02,3212.395,6487.624,10431.0,32549.857,11271.004,14263.515,18298.395
317,1992,5,15832.303,3818.087,3806.215,8208.0,27337.502,10575.945,12503.598,14096.795
318,1993,5,18224.941,3720.497,5269.443,9235.0,34241.195,10537.608,13131.335,15534.847
319,1994,5,17310.0,4215.369,4649.63,8445.0,31957.615,10589.69,13507.916,13926.451
320,1995,5,16381.648,3691.274,5218.374,7472.0,28378.223,10883.546,13776.974,11801.87
321,1996,5,18644.742,4781.572,4920.17,8943.0,30233.49,11021.103,13933.598,13865.761
322,1997,5,20692.906,5484.705,7968.201,7240.0,31387.344,11940.329,15299.367,11131.953
323,1998,5,22083.217,5194.935,8340.281,8548.0,30887.832,12471.581,15169.96,12886.108
324,1999,5,16148.678,4892.346,6137.332,5119.0,25406.688,12421.17,13499.133,7654.122
325,2000,5,17036.787,5064.047,8651.74,3321.0,28346.729,12289.083,14462.382,4824.65
326,2001,5,27096.902,7466.507,12340.395,7290.0,43875.273,12085.58,16251.925,10277.159
327,2002,5,22848.57,4984.822,10246.749,7617.0,34700.148,11690.485,14115.414,10568.451
328,2003,5,27373.617,5782.627,11113.989,10477.0,39347.742,11123.032,14461.89,13963.562
329,2004,5,31804.635,6990.073,12956.562,11858.0,42501.016,10844.995,16353.59,14803.995
330,2005,5,47187.008,10641.657,16193.351,20352.0,53332.191,10944.174,18871.533,23199.244
331,2006,5,69353.219,21679.238,20984.977,26689.0,69589.039,11852.245,22706.697,28552.324
332,2007,5,74054.063,24658.625,25444.434,23951.0,71138.68,13164.096,25689.805,24675.473
333,2008,5,80297.148,28620.094,29137.055,22540.0,74243.875,14729.774,27732.393,21705.008
334,2009,5,52198.516,16411.189,23378.328,12409.0,52198.516,16411.189,23378.328,12409.0
335,2010,5,58681.918,18542.994,26308.924,13830.0,59035.621,15179.251,24743.756,13315.36
336,2011,5,76262.109,24923.281,32494.828,18844.0,72710.234,16239.672,31046.982,17018.127
337,2012,5,94947.836,27779.682,35161.152,32007.0,87178.656,18082.293,34626.727,27865.855
338,2013,5,96658.703,26340.186,37432.516,32886.0,86745.148,19110.773,36837.621,28270.064
339,2014,5,110652.523,28487.402,42949.121,39216.0,98518.508,19961.709,43289.941,33367.934
340,1947,6,5836.023,2154.312,1142.711,2539.0,86484.961,24566.164,38797.484,31485.613
341,1948,6,6883.437,2429.281,1263.155,3191.0,98187.453,26869.205,40016.801,34714.969
342,1949,6,7166.428,2782.081,1430.347,2954.0,100711.148,22059.17,40673.688,31962.779
343,1950,6,8188.548,3845.842,895.706,3447.0,111434.984,23870.838,41551.813,36604.016
344,1951,6,9125.863,3938.568,1462.295,3725.0,120334.648,25907.367,43014.078,36458.844
345,1952,6,10186.835,4844.708,1120.126,4222.0,126892.336,27465.527,43568.113,40843.574
346,1953,6,11310.337,4351.744,2079.593,4879.0,138387.641,28959.109,44898.355,45889.766
347,1954,6,12276.076,4914.744,2208.333,5153.0,146043.188,30553.297,45277.262,48118.406
348,1955,6,13614.353,5380.742,2293.611,5940.0,155600.688,31835.123,45554.547,54142.738
349,1956,6,15043.313,5936.476,2322.838,6784.0,166708.5,34822.727,46507.906,59461.828
350,1957,6,16236.98,6852.999,2095.981,7288.0,174025.484,36227.383,46960.957,61580.059
351,1958,6,17170.65,6667.202,2846.448,7657.0,179037.453,36932.746,47968.984,64856.852
352,1959,6,18382.463,7785.069,2750.394,7847.0,186113.547,38464.547,47807.762,65440.746
353,1960,6,19549.299,8257.199,3146.099,8146.0,191378.156,39891.195,48576.691,67039.75
354,1961,6,20119.563,8732.857,3174.704,8212.0,195574.156,41277.121,49125.664,67460.773
355,1962,6,21304.928,10294.053,2602.876,8408.0,201944.734,42432.207,49325.332,68558.383
356,1963,6,21711.385,9790.029,3604.355,8317.0,204239.813,43572.207,49917.793,67739.047
357,1964,6,22698.852,10718.021,3794.831,8186.0,209093.344,44893.75,50341.105,66005.484
358,1965,6,23896.354,11636.127,3534.226,8726.0,217283.75,46386.102,51224.617,69886.273
359,1966,6,24766.25,11315.217,4359.033,9092.0,231400.891,48505.66,51972.156,71248.336
360,1967,6,26923.547,12720.769,4550.779,9652.0,237467.172,50577.188,53186.723,74217.609
361,1968,6,28266.521,13598.795,4950.726,9717.0,247019.828,53925.766,53883.691,72623.32
362,1969,6,29074.727,13493.207,5527.519,10054.0,257734.469,57686.215,55079.168,72035.539
363,1970,6,31697.727,14217.833,6157.893,11322.0,265224.906,60324.711,56959.152,77500.172
364,1971,6,33734.293,16385.301,6694.994,10654.0,263208.969,63143.945,58206.621,69524.922
365,1972,6,38146.859,17514.969,7440.891,13191.0,285319.563,66432.758,58726.723,84115.547
366,1973,6,41024.148,18466.564,8182.584,14375.0,290594.156,70241.953,60157.832,82505.875
367,1974,6,50681.18,20570.877,7793.304,22317.0,298284.813,74073.766,60177.617,88091.102
368,1975,6,60425.117,25421.887,10202.231,24801.0,302753.094,77254.82,59367.301,85615.164
369,1976,6,70765.672,28247.773,11543.901,30974.0,312938.281,79717.664,59544.789,100509.461
370,1977,6,82356.75,31193.717,12877.037,38286.0,320103.563,81971.836,60392.375,114170.695
371,1978,6,94616.211,33883.895,14463.315,46269.0,336781.281,85513.766,62914.324,128215.148
372,1979,6,111607.211,34078.051,16330.163,61199.0,354532.938,86564.727,64830.176,139819.516
373,1980,6,123707.391,40433.645,17161.748,66112.0,330283.031,90014.688,66467.453,116983.398
374,1981,6,144658.859,47902.738,20781.127,75975.0,332886.781,93159.016,68169.734,116635.195
375,1982,6,155971.781,54662.992,23812.797,77496.0,321930.531,96140.734,69513.555,118791.484
376,1983,6,173987.391,64485.285,25383.102,84119.0,332085.875,98073.242,71245.023,129643.211
377,1984,6,174696.969,71294.031,27416.936,75986.0,328564.625,101238.883,72494.32,116791.938
378,1985,6,169102.969,76490.688,29234.283,63378.0,314145.625,106144.258,75376.141,99413.352
379,1986,6,150463.625,77271.258,30568.367,42624.0,290291.0,111126.078,74909.805,81449.203
380,1987,6,172748.219,83999.797,32347.422,56401.0,334590.125,115349.211,75417.961,102773.367
381,1988,6,183220.719,85334.141,32478.584,65408.0,343784.781,117661.93,74625.438,121687.047
382,1989,6,193712.344,95418.531,33853.82,64440.0,353944.094,119760.102,79126.445,111597.938
383,1990,6,197420.844,100151.656,35697.188,61572.0,351647.281,121564.227,78923.922,98467.938
384,1991,6,206973.125,104629.633,38122.5,64221.0,354954.75,123038.781,80152.773,108974.75
385,1992,6,212440.844,106661.313,40180.531,65599.0,360234.531,124429.68,81068.352,110456.477
386,1993,6,222897.875,109155.742,41771.133,71971.0,366956.406,127019.25,80834.227,121552.109
387,1994,6,224805.781,116463.273,41909.504,66433.0,363478.188,128785.414,79515.781,114091.164
388,1995,6,226904.906,121144.477,42231.43,63529.0,358915.844,129414.219,79365.961,106424.438
389,1996,6,234780.172,116786.625,42754.551,75239.0,366725.844,130547.766,76418.633,113599.164
390,1997,6,240114.266,114019.719,44015.547,82079.0,367206.469,131142.797,76354.516,124776.156
391,1998,6,243744.031,106754.836,45095.199,91894.0,379820.469,131896.844,74560.625,150806.594
392,1999,6,291028.719,119049.414,49450.316,122529.0,456221.563,133002.75,75178.414,189193.078
393,2000,6,350720.656,116863.703,53307.961,180549.0,505865.875,135108.719,73229.461,231155.984
394,2001,6,425869.656,121486.188,56363.48,248020.0,547352.25,139103.484,71855.617,312320.563
395,2002,6,306710.625,110117.906,57692.723,138900.0,430964.219,142427.391,69874.742,187078.266
396,2003,6,323408.438,118116.484,56030.957,149261.0,407996.469,144569.594,67885.25,171210.141
397,2004,6,330366.156,129931.023,58607.141,141828.0,395495.594,146175.406,67195.656,150150.859
398,2005,6,395483.188,128425.82,60206.375,206851.0,421553.719,148286.063,66501.125,184780.797
399,2006,6,393835.375,149768.438,63938.941,180128.0,401792.125,150529.875,65996.406,157766.203
400,2007,6,421735.75,150458.563,68122.18,203155.0,421478.344,153774.719,67441.727,172325.891
401,2008,6,475491.813,151760.328,70839.484,252892.0,437030.0,157295.5,69335.789,183987.016
402,2009,6,369481.5,161158.375,69852.109,138471.0,369481.5,161158.375,69852.109,138471.0
403,2010,6,403717.813,174131.063,73122.75,156464.0,392491.844,162821.234,68218.188,140007.516
404,2011,6,379324.688,177160.016,73444.68,128720.0,364831.813,167174.625,68677.766,111419.844
405,2012,6,343386.781,168895.063,70829.719,103662.0,348139.906,165356.234,67046.539,96328.508
406,2013,6,370192.563,173626.031,73173.516,123393.0,358568.531,168591.172,68376.758,108014.914
407,2014,6,409617.469,184778.063,76902.406,147937.0,369881.188,171573.797,70592.523,124306.352
408,1947,7,21221.4,740.39,8192.01,12289.0,271808.063,10054.725,175918.969,105313.227
409,1948,7,27821.293,706.343,10418.95,16696.0,321252.594,11510.548,179861.172,130559.891
410,1949,7,28516.199,799.275,10430.925,17286.0,329321.906,12941.315,174024.781,133585.781
411,1950,7,35633.32,1648.728,11143.594,22841.0,401199.781,14356.656,184454.234,169519.078
412,1951,7,37780.242,1445.973,13821.269,22513.0,392530.688,15639.227,199692.156,152042.938
413,1952,7,39362.402,1728.626,14724.778,22909.0,397909.094,16381.2,202977.984,153597.047
414,1953,7,41892.391,1701.265,15370.126,24821.0,420093.625,16642.795,197415.266,163263.828
415,1954,7,44060.539,1450.222,15738.316,26872.0,444819.188,17016.133,193120.063,175393.25
416,1955,7,48610.078,1629.519,16824.561,30156.0,482243.469,17743.18,198741.469,191078.438
417,1956,7,51630.836,2090.783,18209.055,31331.0,487846.594,18311.811,207664.25,189838.828
418,1957,7,52730.531,1963.525,19356.008,31411.0,486884.031,18799.844,201790.922,185217.297
419,1958,7,53615.184,1895.255,19103.928,32616.0,494431.75,19455.117,197519.531,190971.359
420,1959,7,59045.035,1833.56,20922.477,36289.0,540213.563,20099.156,206118.219,206987.219
421,1960,7,58235.285,1585.259,21584.027,35066.0,533769.75,20712.732,204396.563,198303.453
422,1961,7,59556.918,1778.97,22348.949,35429.0,542100.688,20883.203,207618.156,200583.141
423,1962,7,62824.414,2299.472,23658.943,36866.0,568038.375,21174.0,212969.656,207485.359
424,1963,7,66790.945,1956.235,25723.707,39111.0,600684.188,22019.682,219478.375,219885.297
425,1964,7,72619.609,2244.325,28096.287,42279.0,641597.313,23249.875,228075.75,234726.859
426,1965,7,79122.133,2311.489,30998.641,45812.0,689683.25,24974.93,240934.641,251052.188
427,1966,7,83238.578,3075.215,33580.363,46583.0,697882.625,26413.08,244728.969,249133.609
428,1967,7,85383.047,2739.642,35498.402,47145.0,692178.625,27668.156,241602.469,247662.328
429,1968,7,96293.141,3785.535,38055.602,54452.0,746147.5,28640.822,246285.016,274954.531
430,1969,7,105351.914,3310.266,43399.645,58642.0,758566.75,29915.959,259451.094,282925.656
431,1970,7,108418.625,3215.211,46231.414,58972.0,733111.813,31127.932,252314.047,276565.219
432,1971,7,128569.773,3692.917,50680.859,74196.0,814012.75,32049.027,258317.734,332568.375
433,1972,7,148457.656,4455.3,55574.363,88428.0,889281.438,32885.582,264360.063,383120.344
434,1973,7,163109.563,4348.013,63675.547,95086.0,899858.375,34822.891,282789.969,381029.844
435,1974,7,163652.656,7114.474,65744.188,90794.0,792256.438,36693.188,277516.313,316509.781
436,1975,7,160603.141,4871.545,68748.602,86983.0,708801.813,38552.887,252317.953,276013.813
437,1976,7,181305.625,6740.833,77513.789,97051.0,763248.063,38688.0,260033.75,289713.125
438,1977,7,210603.922,6174.56,86810.359,117619.0,823379.875,38985.066,276177.125,326828.375
439,1978,7,252210.422,8884.31,101142.117,142184.0,889449.5,40684.188,305342.594,364855.0
440,1979,7,286987.656,8409.896,116757.766,161820.0,906835.375,42560.852,324417.844,377018.25
441,1980,7,288016.25,9791.906,121741.352,156483.0,820249.875,42543.789,313355.906,328070.344
442,1981,7,305168.0,7309.532,125445.453,172413.0,808609.25,41681.813,301660.781,334685.031
443,1982,7,295278.938,8871.118,121819.813,164588.0,753783.688,39905.277,286486.031,310789.688
444,1983,7,332498.156,10450.435,128604.719,193443.0,833645.875,37694.082,294944.156,353023.906
445,1984,7,392052.438,9104.265,151043.172,231905.0,953405.063,37114.156,326355.5,413975.594
446,1985,7,431582.25,9629.366,167493.891,254459.0,1025273.25,37199.711,347846.656,447117.438
447,1986,7,465208.906,11942.943,185613.953,267652.0,1071061.5,37257.938,352713.094,470489.375
448,1987,7,493479.969,12495.154,198274.828,282710.0,1097988.75,36971.59,361556.875,480366.344
449,1988,7,508669.969,10274.781,217526.188,280869.0,1088139.125,36458.699,383311.156,459476.875
450,1989,7,523359.844,13496.941,227371.891,282491.0,1074690.625,36650.992,389922.063,445963.313
451,1990,7,529612.125,10436.173,235240.969,283935.0,1052419.375,37197.672,389912.969,434856.219
452,1991,7,490142.094,10824.026,218856.063,260462.0,962428.375,36726.566,367916.563,393476.844
453,1992,7,514173.75,11205.809,223433.938,279534.0,996032.125,36305.875,364482.656,414486.719
454,1993,7,548939.25,13523.464,238505.813,296910.0,1028685.313,37612.148,376662.969,428936.719
455,1994,7,596696.75,22581.041,257092.703,317023.0,1077884.0,40512.93,399183.719,447526.094
456,1995,7,628500.438,27185.957,269085.5,332229.0,1092610.625,44683.676,407933.406,454728.281
457,1996,7,688744.625,32609.242,288554.406,367581.0,1173146.75,50419.996,428336.625,498171.719
458,1997,7,708471.625,30247.346,309332.25,368892.0,1168221.625,57546.512,444292.75,495842.563
459,1998,7,773335.688,50171.648,329104.031,394060.0,1234252.75,65444.762,460490.438,530985.125
460,1999,7,837136.563,59657.527,357432.031,420047.0,1286437.75,73481.016,484535.594,556670.688
461,2000,7,910400.5,66709.617,394228.906,449462.0,1342385.875,79703.813,497101.063,584529.188
462,2001,7,953714.25,76440.484,410104.75,467169.0,1353344.875,83226.773,509228.281,605305.813
463,2002,7,966366.125,85417.773,407877.375,473071.0,1334836.125,86523.32,502056.25,608514.063
464,2003,7,1033477.563,103549.258,421934.313,507994.0,1377974.125,89524.031,500270.094,637550.688
465,2004,7,1150619.75,130184.984,455479.75,564955.0,1433268.375,93461.609,513544.969,666542.75
466,2005,7,1278068.375,164381.766,487665.594,626021.0,1469653.875,99487.391,538814.75,699394.438
467,2006,7,1342823.375,167944.156,528109.188,646770.0,1434965.0,106091.078,568092.313,683942.25
468,2007,7,1327279.875,162557.859,550324.0,614398.0,1356394.25,113125.805,559585.188,633785.5
469,2008,7,1264054.875,115049.133,535971.75,613034.0,1254643.875,117821.359,539959.938,594572.5
470,2009,7,1088528.375,114696.469,460771.875,513060.0,1088528.375,114696.469,460771.875,513060.0
471,2010,7,1006464.375,104905.969,434881.438,466677.0,1006345.875,108084.766,438416.875,456742.844
472,2011,7,1006492.5,102404.508,442143.969,461944.0,976828.063,104590.656,439554.688,430721.031
473,2012,7,1067811.125,118855.609,462706.469,486249.0,1010551.063,105181.945,452644.0,444205.031
474,2013,7,1137452.375,130418.797,488135.594,518898.0,1047373.75,105325.172,474802.563,465091.563
475,2014,7,1229662.0,133532.875,536202.063,559927.0,1092025.875,106572.328,493923.813,499756.344
476,1947,8,5288.0,455.899,1262.101,3570.0,33739.422,769.238,19319.154,23895.582
477,1948,8,5090.0,558.581,1397.419,3134.0,28500.002,877.172,20224.857,18776.588
478,1949,8,4895.0,451.971,1254.029,3189.0,29437.406,950.931,17440.49,19456.988
479,1950,8,6648.0,650.436,1480.564,4517.0,35202.035,997.083,19601.645,25784.906
480,1951,8,7805.0,693.153,1720.847,5391.0,37720.098,1067.0,21098.047,28056.207
481,1952,8,7656.0,520.929,1753.071,5382.0,38005.43,1135.811,20109.053,27949.73
482,1953,8,7671.0,483.36,1771.64,5416.0,38115.934,1164.732,19407.816,28043.287
483,1954,8,7424.0,452.879,1702.121,5269.0,37404.781,1198.367,17681.672,27182.211
484,1955,8,8602.0,646.901,1878.099,6077.0,41968.367,1272.12,18985.105,30913.621
485,1956,8,8450.0,572.022,1960.978,5917.0,40486.125,1366.168,18852.352,29393.939
486,1957,8,7616.0,466.3,1821.7,5328.0,38158.195,1413.133,16933.4,26592.135
487,1958,8,7319.0,466.237,1802.763,5050.0,37351.199,1421.228,15979.023,25209.666
488,1959,8,8312.0,620.651,2062.349,5629.0,39828.762,1445.295,17333.605,26933.016
489,1960,8,7574.0,487.469,2018.531,5068.0,37497.598,1474.648,16658.551,24493.742
490,1961,8,7132.0,469.723,1946.277,4716.0,36602.887,1493.799,16078.841,23076.922
491,1962,8,7414.354,529.003,2085.35,4800.0,37612.406,1519.597,16885.629,23240.051
492,1963,8,7872.049,661.548,2220.501,4990.0,39288.309,1563.567,17584.125,23877.883
493,1964,8,8464.184,719.324,2447.86,5297.0,41493.645,1610.66,18735.99,24630.334
494,1965,8,8958.104,917.854,2586.25,5454.0,43373.074,1726.218,19301.732,25045.922
495,1966,8,9559.714,797.103,2762.61,6000.0,44264.047,1884.006,19692.576,26783.322
496,1967,8,9874.672,794.938,2855.734,6224.0,46166.43,2025.969,19133.07,27324.611
497,1968,8,11541.148,1010.676,3230.472,7300.0,48252.195,2105.159,19417.977,30286.686
498,1969,8,13115.318,1145.435,3582.883,8387.0,49393.164,2227.483,19993.854,32402.258
499,1970,8,13229.564,826.704,3736.86,8666.0,54924.98,2388.028,19330.469,33338.465
500,1971,8,15320.23,930.502,4169.728,10220.0,56701.41,2520.547,19701.193,36844.758
501,1972,8,19854.008,1513.454,4639.554,13701.0,67163.359,2644.638,20530.141,47048.523
502,1973,8,22885.012,2208.547,5252.465,15424.0,64890.824,2790.416,21451.461,46179.637
503,1974,8,24334.686,2018.969,5429.716,16886.0,65776.617,2936.873,19978.377,46178.246
504,1975,8,22571.486,1647.332,5188.153,15736.0,61713.293,3080.356,17168.873,41187.246
505,1976,8,27345.66,2469.705,6277.955,18598.0,65905.789,3183.369,19180.803,43880.801
506,1977,8,31773.746,3254.529,7372.218,21147.0,66911.172,3287.244,20454.098,45115.523
507,1978,8,35053.609,4551.015,8404.595,22098.0,63842.855,3445.601,21218.096,42676.711
508,1979,8,37414.781,4877.715,9344.066,23193.0,63101.078,3681.736,21205.105,40517.453
509,1980,8,36088.164,2801.638,9198.526,24088.0,61720.523,3932.046,18785.926,40358.547
510,1981,8,36605.809,1878.31,9357.5,25370.0,61050.547,4147.507,18224.959,40055.574
511,1982,8,32777.438,1821.762,8329.676,22626.0,55282.563,4098.258,15986.997,35713.047
512,1983,8,38275.285,3380.725,10367.562,24527.0,60430.605,3848.935,18080.861,37335.223
513,1984,8,42786.496,3685.051,11460.446,27641.0,67347.148,3821.058,20044.773,41592.305
